lap,t_in_lap,tyre_age,battery_soc_pct,deploy_kw,energy_used_lap_mj,speed_kph,gap_sec,closing_speed_kph,drs_available,mode_ground_truth,overtake_attempted,overtake_success
10,0.1178,10,29.43,-26.62,0.333,234.9,1.344,8.38,False,Harvest,False,False
10,0.1183,10,29.43,-31.15,0.333,234.1,0.056,0.02,False,Harvest,True,False
10,0.1189,10,29.42,75.23,0.337,256.4,0.617,10.62,False,Push,True,True
10,0.1194,10,29.43,-32.0,0.337,234.3,0.266,7.47,False,Harvest,True,True
10,0.12,10,29.42,40.55,0.339,249.5,1.812,-3.16,False,Balance,False,False
10,0.1206,10,29.41,43.16,0.341,250.2,0.233,-7.23,False,Balance,False,False
10,0.1211,10,29.41,39.63,0.343,249.6,0.145,21.73,False,Balance,True,False
10,0.1217,10,29.39,90.8,0.347,260.4,0.361,-11.58,False,Overtake,False,False
10,0.1222,10,29.39,24.86,0.349,246.9,0.905,-8.7,False,Balance,False,False
10,0.1228,10,29.39,-21.82,0.349,237.3,0.163,9.87,False,Harvest,True,False
10,0.1233,10,29.39,-16.42,0.349,238.6,1.134,-12.85,False,Harvest,False,False
10,0.1239,10,29.4,-30.32,0.349,235.8,0.05,14.82,False,Harvest,True,True
10,0.1244,10,29.38,108.88,0.354,265.0,0.27,21.84,False,Push,True,False
10,0.125,10,29.39,-32.18,0.354,235.7,0.076,4.39,False,Harvest,True,False
10,0.1256,10,29.37,106.88,0.359,264.8,0.629,6.56,False,Push,True,True
10,0.1261,10,29.37,-10.49,0.359,240.5,0.198,16.5,False,Harvest,True,False
10,0.1267,10,29.36,36.26,0.361,250.4,0.598,-2.23,False,Balance,False,False
10,0.1272,10,29.35,104.57,0.366,264.8,0.066,6.95,False,Push,True,True
10,0.1278,10,29.35,-22.18,0.366,238.5,0.089,12.06,False,Harvest,True,True
10,0.1283,10,29.35,-12.84,0.366,240.6,0.347,2.35,False,Harvest,True,False
10,0.1289,10,29.35,16.05,0.367,246.8,0.267,11.04,False,Balance,True,False
10,0.1294,10,29.35,-26.71,0.367,238.0,0.746,3.2,False,Harvest,True,False
10,0.13,10,29.36,-28.02,0.367,237.9,1.013,12.02,False,Harvest,False,False
10,0.1306,10,29.36,-27.58,0.367,238.1,0.147,-1.2,False,Harvest,False,False
10,0.1311,10,29.35,107.79,0.373,266.5,0.198,6.91,False,Push,True,True
10,0.1317,10,29.33,80.95,0.377,261.0,0.2,9.76,False,Push,True,True
10,0.1322,10,29.33,27.93,0.378,250.1,1.046,4.51,False,Balance,False,False
10,0.1328,10,29.31,105.61,0.383,266.5,0.324,8.75,False,Push,True,True
10,0.1333,10,29.3,86.11,0.388,262.5,0.05,5.15,False,Push,True,False
10,0.1339,10,29.29,49.62,0.39,255.1,0.927,6.75,False,Balance,True,False
10,0.1344,10,29.29,-33.29,0.39,237.9,0.7,11.83,False,Harvest,True,True
10,0.135,10,29.27,106.98,0.395,267.3,0.719,2.67,False,Push,True,False
10,0.1356,10,29.27,19.21,0.396,249.1,1.813,16.9,False,Balance,False,False
10,0.1361,10,29.27,-14.41,0.396,242.3,0.17,-4.83,False,Harvest,False,False
10,0.1367,10,29.28,-10.5,0.396,243.2,0.113,-16.5,False,Harvest,False,False
10,0.1372,10,29.28,-19.74,0.396,241.4,0.05,6.87,False,Harvest,True,True
10,0.1378,10,29.27,27.76,0.398,251.5,0.35,4.21,False,Balance,True,False
10,0.1383,10,29.27,45.48,0.4,255.3,0.815,6.99,False,Balance,True,True
10,0.1389,10,29.26,17.29,0.401,249.6,0.411,-1.53,False,Balance,False,False
10,0.1394,10,29.27,-29.21,0.401,240.0,0.556,16.69,False,Harvest,True,False
10,0.14,10,29.27,-12.18,0.401,243.7,0.187,-6.62,False,Harvest,False,False
10,0.1406,10,29.27,24.84,0.402,251.5,0.073,-6.51,False,Balance,False,False
10,0.1411,10,29.26,47.1,0.405,256.3,0.154,-9.61,False,Balance,False,False
10,0.1417,10,29.24,103.78,0.41,268.2,0.081,5.96,False,Overtake,True,False
10,0.1422,10,29.23,40.05,0.412,255.1,1.164,9.65,False,Balance,False,False
10,0.1428,10,29.24,-10.91,0.412,244.6,0.05,4.48,False,Harvest,True,False
10,0.1433,10,29.24,-15.1,0.412,243.9,1.823,24.11,False,Harvest,False,False
10,0.1439,10,29.24,-11.58,0.412,244.7,0.356,11.29,False,Harvest,True,True
10,0.1444,10,29.25,-37.86,0.412,239.4,0.253,9.12,False,Harvest,True,False
10,0.145,10,29.25,-24.37,0.412,242.3,0.058,-1.91,False,Harvest,False,False
10,0.1456,10,29.24,49.94,0.414,257.9,0.156,12.65,False,Balance,True,False
10,0.1461,10,29.24,16.11,0.415,251.0,1.789,4.82,False,Balance,False,False
10,0.1467,10,29.25,-34.55,0.415,240.6,3.895,-1.39,False,Harvest,False,False
10,0.1472,10,29.25,-13.93,0.415,245.0,0.828,-4.37,False,Harvest,False,False
10,0.1478,10,29.25,13.4,0.416,250.8,1.023,-14.34,False,Balance,False,False
10,0.1483,10,29.25,-36.11,0.416,240.6,0.05,4.28,False,Harvest,True,False
10,0.1489,10,29.25,22.66,0.417,253.0,0.05,-5.58,False,Balance,False,False
10,0.1494,10,29.24,42.0,0.419,257.2,0.304,-4.29,False,Balance,False,False
10,0.15,10,29.24,-20.62,0.419,244.2,1.112,-0.87,False,Harvest,False,False
10,0.1506,10,29.25,-36.5,0.419,241.1,0.61,9.03,False,Harvest,True,False
10,0.1511,10,29.24,43.39,0.421,257.8,0.584,4.36,False,Balance,True,False
10,0.1517,10,29.25,-13.88,0.421,246.0,0.05,11.11,False,Harvest,True,True
10,0.1522,10,29.23,75.12,0.425,264.7,1.205,-2.46,False,Push,False,False
10,0.1528,10,29.24,-21.1,0.425,244.8,1.211,8.34,False,Harvest,False,False
10,0.1533,10,29.24,-15.75,0.425,246.0,0.315,-2.82,False,Harvest,False,False
10,0.1539,10,29.24,15.13,0.426,252.5,0.348,14.42,False,Balance,True,True
10,0.1544,10,29.23,45.47,0.428,259.0,0.18,8.52,False,Balance,True,True
10,0.155,10,29.22,29.57,0.429,255.8,0.121,-2.68,False,Balance,False,False
10,0.1556,10,29.22,32.36,0.431,256.5,0.382,3.89,False,Balance,True,False
10,0.1561,10,29.22,-13.55,0.431,247.0,0.819,9.04,False,Harvest,True,False
10,0.1567,10,29.22,12.38,0.432,252.6,0.453,2.86,False,Balance,True,False
10,0.1572,10,29.22,-16.2,0.432,246.7,0.209,7.49,False,Harvest,True,True
10,0.1578,10,29.23,-36.37,0.432,242.6,0.946,11.68,False,Harvest,True,True
10,0.1583,10,29.23,-14.39,0.432,247.3,0.05,7.56,False,Harvest,True,True
10,0.1589,10,29.23,24.83,0.433,255.6,0.119,-1.1,False,Balance,False,False
10,0.1594,10,29.22,21.62,0.434,255.1,0.553,5.32,False,Balance,True,False
10,0.16,10,29.22,19.76,0.435,254.8,0.05,8.14,False,Balance,True,False
10,0.1606,10,29.21,79.66,0.439,267.4,0.05,6.48,False,Push,True,True
10,0.1611,10,29.2,37.32,0.441,258.7,1.061,3.43,False,Balance,False,False
10,0.1617,10,29.19,74.56,0.445,266.5,0.635,16.89,False,Push,True,False
10,0.1622,10,29.18,29.75,0.446,257.3,0.05,11.28,False,Balance,True,True
10,0.1628,10,29.17,64.68,0.449,264.7,0.905,0.83,False,Push,True,False
10,0.1633,10,29.17,-18.18,0.449,247.5,0.166,23.49,False,Harvest,True,False
10,0.1639,10,29.17,22.0,0.45,256.0,1.001,7.1,False,Balance,False,False
10,0.1644,10,29.17,23.29,0.452,256.4,0.55,15.31,False,Balance,True,True
10,0.165,10,29.17,-25.11,0.452,246.4,1.701,-5.75,False,Harvest,False,False
10,0.1656,10,29.17,32.17,0.453,258.5,0.454,25.68,False,Balance,True,True
10,0.1661,10,29.17,-11.53,0.453,249.5,0.919,14.65,False,Harvest,True,True
10,0.1667,10,29.17,17.73,0.454,255.7,0.05,-5.46,False,Balance,False,False
10,0.1672,10,29.16,30.91,0.456,258.5,0.124,3.15,False,Balance,True,False
10,0.1678,10,29.15,83.59,0.46,269.6,0.114,-6.88,False,Push,False,False
10,0.1683,10,29.15,-34.18,0.46,245.2,0.348,13.12,False,Harvest,True,False
10,0.1689,10,29.14,74.6,0.463,267.9,0.219,9.26,False,Push,True,True
10,0.1694,10,29.14,-12.33,0.463,249.9,0.926,5.24,False,Harvest,True,True
10,0.17,10,29.13,83.93,0.468,270.1,0.05,1.2,False,Push,True,False
10,0.1706,10,29.13,-19.18,0.468,248.7,0.285,-6.95,False,Harvest,False,False
10,0.1711,10,29.13,25.36,0.469,258.1,0.315,7.33,False,Balance,True,True
10,0.1717,10,29.12,32.28,0.471,259.6,0.05,5.23,False,Balance,True,False
10,0.1722,10,29.1,114.15,0.476,276.8,0.288,8.02,False,Push,True,False
10,0.1728,10,29.11,-32.63,0.476,246.3,0.819,-8.67,False,Harvest,False,False
10,0.1733,10,29.11,-26.57,0.476,247.6,0.337,-0.5,False,Harvest,False,False
10,0.1739,10,29.12,-27.83,0.476,247.5,0.699,23.31,False,Harvest,True,True
10,0.1744,10,29.1,98.38,0.481,273.9,0.758,10.33,False,Push,True,True
10,0.175,10,29.11,-35.85,0.481,246.0,0.373,12.99,False,Harvest,True,True
10,0.1756,10,29.11,-29.39,0.481,247.4,0.429,6.57,False,Harvest,True,True
10,0.1761,10,29.11,14.94,0.482,256.8,1.327,-1.67,False,Balance,False,False
10,0.1767,10,29.11,-15.42,0.482,250.5,0.426,8.16,False,Harvest,True,True
10,0.1772,10,29.12,-25.22,0.482,248.6,0.462,10.89,False,Harvest,True,False
10,0.1778,10,29.11,35.99,0.484,261.4,1.084,15.73,False,Balance,False,False
10,0.1783,10,29.11,-14.68,0.484,251.0,0.4,17.47,False,Harvest,True,True
10,0.1789,10,29.12,-37.69,0.484,246.3,0.46,17.6,False,Harvest,True,False
10,0.1794,10,29.12,-24.96,0.484,249.0,0.051,5.27,False,Harvest,True,True
10,0.18,10,29.12,30.35,0.485,260.6,0.266,-20.66,False,Balance,False,False
10,0.1806,10,29.12,-39.99,0.485,246.0,0.05,-4.27,False,Harvest,False,False
10,0.1811,10,29.12,20.76,0.486,258.8,0.379,-1.96,False,Balance,False,False
10,0.1817,10,29.1,96.88,0.491,274.7,1.569,-0.67,False,Overtake,False,False
10,0.1822,10,29.11,-13.62,0.491,251.8,0.489,6.17,False,Harvest,True,False
10,0.1828,10,29.1,43.18,0.493,263.7,0.37,11.39,False,Balance,True,True
10,0.1833,10,29.09,44.31,0.495,264.0,0.158,-1.13,False,Balance,False,False
10,0.1839,10,29.1,-38.52,0.495,246.9,0.143,18.86,False,Harvest,True,True
10,0.1844,10,29.09,45.07,0.498,264.4,1.116,-2.27,False,Balance,False,False
10,0.185,10,29.09,17.65,0.499,258.7,0.209,3.5,False,Balance,True,False
10,0.1856,10,29.09,-12.72,0.499,252.5,0.05,-1.44,False,Harvest,False,False
10,0.1861,10,29.1,-36.38,0.499,247.7,0.944,9.97,False,Harvest,True,False
10,0.1867,10,29.1,-39.45,0.499,247.1,0.168,6.1,False,Harvest,True,True
10,0.1872,10,29.11,-38.34,0.499,247.4,1.349,-10.6,False,Harvest,False,False
10,0.1878,10,29.1,66.51,0.502,269.3,1.051,-7.63,False,Push,False,False
10,0.1883,10,29.1,-19.71,0.502,251.4,1.086,15.36,False,Harvest,False,False
10,0.1889,10,29.1,22.78,0.503,260.4,0.383,11.13,False,Balance,True,False
10,0.1894,10,29.1,-16.39,0.503,252.3,0.943,-2.43,False,Harvest,False,False
10,0.19,10,29.09,45.69,0.505,265.3,0.548,11.39,False,Balance,True,False
10,0.1906,10,29.08,44.59,0.508,265.2,2.228,-5.37,False,Balance,False,False
10,0.1911,10,29.07,96.73,0.512,276.1,0.595,0.73,False,Push,True,False
10,0.1917,10,29.08,-39.02,0.512,247.9,0.387,12.43,False,Harvest,True,False
10,0.1922,10,29.07,10.02,0.513,258.2,0.2,7.0,False,Balance,True,True
10,0.1928,10,29.07,29.45,0.514,262.3,0.278,20.47,False,Balance,True,True
10,0.1933,10,29.07,13.18,0.515,259.0,0.258,15.8,False,Balance,True,True
10,0.1939,10,29.07,-33.16,0.515,249.4,0.28,7.29,False,Harvest,True,False
10,0.1944,10,29.07,14.23,0.516,259.3,0.408,9.9,False,Balance,True,True
10,0.195,10,29.07,17.87,0.517,260.2,0.596,7.08,False,Balance,True,False
10,0.1956,10,29.06,28.73,0.518,262.5,0.89,8.38,False,Balance,True,True
10,0.1961,10,29.06,22.09,0.519,261.2,0.05,-2.48,False,Balance,False,False
10,0.1967,10,29.06,-39.74,0.519,248.4,0.227,9.35,False,Harvest,True,False
10,0.1972,10,29.07,-21.72,0.519,252.2,0.593,1.8,False,Harvest,True,False
10,0.1978,10,29.07,15.56,0.52,260.0,0.126,-0.21,False,Balance,False,False
10,0.1983,10,29.05,107.71,0.525,279.3,0.346,4.97,False,Overtake,True,False
10,0.1989,10,29.04,25.21,0.527,262.2,0.122,8.02,False,Balance,True,False
10,0.1994,10,29.02,117.11,0.532,281.4,1.187,12.29,False,Overtake,False,False
10,0.2,10,29.01,76.36,0.536,273.0,0.05,3.49,False,Push,True,False
10,0.2006,10,29.01,-19.68,0.536,253.0,0.143,15.31,False,Harvest,True,True
10,0.2011,10,29.02,-39.88,0.536,248.9,0.05,4.47,False,Harvest,True,False
10,0.2017,10,29.03,-30.84,0.536,250.8,0.371,6.82,False,Harvest,True,True
10,0.2022,10,29.02,62.8,0.539,270.4,0.557,8.0,False,Push,True,True
10,0.2028,10,29.01,21.42,0.541,261.8,0.401,13.54,False,Balance,True,True
10,0.2033,10,29.0,68.39,0.544,271.7,1.285,-0.43,False,Push,False,False
10,0.2039,10,29.01,-27.83,0.544,251.7,0.05,12.32,False,Harvest,True,False
10,0.2044,10,29.0,37.83,0.546,265.4,2.079,3.18,False,Balance,False,False
10,0.205,10,28.98,117.75,0.552,282.1,0.591,5.0,False,Overtake,True,False
10,0.2056,10,28.98,27.17,0.553,263.3,0.642,11.64,False,Balance,True,True
10,0.2061,10,28.97,14.85,0.554,260.8,0.05,17.02,False,Balance,True,True
10,0.2067,10,28.96,49.41,0.556,268.1,1.456,6.33,False,Balance,False,False
10,0.2072,10,28.96,10.43,0.557,260.0,0.069,14.7,False,Balance,True,True
10,0.2078,10,28.97,-39.64,0.557,249.6,0.05,14.18,False,Harvest,True,False
10,0.2083,10,28.97,-20.09,0.557,253.8,0.972,2.9,False,Harvest,True,False
10,0.2089,10,28.97,23.61,0.558,262.9,0.734,6.08,False,Balance,True,False
10,0.2094,10,28.97,22.82,0.559,262.8,0.252,13.43,False,Balance,True,True
10,0.21,10,28.95,76.61,0.563,274.1,1.36,12.83,False,Push,False,False
10,0.2106,10,28.96,-23.11,0.563,253.4,0.644,8.75,False,Harvest,True,True
10,0.2111,10,28.95,35.45,0.565,265.6,0.464,-1.22,False,Balance,False,False
10,0.2117,10,28.94,49.98,0.567,268.7,0.907,1.91,False,Balance,True,False
10,0.2122,10,28.95,-25.89,0.567,252.9,0.372,8.14,False,Harvest,True,True
10,0.2128,10,28.94,40.14,0.569,266.7,0.908,9.53,False,Balance,True,True
10,0.2133,10,28.92,118.0,0.575,283.0,0.501,10.67,False,Overtake,True,True
10,0.2139,10,28.9,107.01,0.58,280.8,0.104,-4.78,False,Push,False,False
10,0.2144,10,28.89,91.98,0.585,277.7,0.166,9.33,False,Overtake,True,False
10,0.215,10,28.89,-10.76,0.585,256.3,1.142,-8.38,False,Harvest,False,False
10,0.2156,10,28.87,84.27,0.589,276.2,0.329,-0.32,False,Push,False,False
10,0.2161,10,28.88,-27.02,0.589,253.0,0.306,3.06,False,Harvest,True,False
10,0.2167,10,28.86,115.75,0.595,282.8,0.126,4.81,False,Push,True,False
10,0.2172,10,28.85,41.72,0.597,267.4,2.113,4.03,False,Balance,False,False
10,0.2178,10,28.86,-15.84,0.597,255.5,0.367,-0.93,False,Harvest,False,False
10,0.2183,10,28.86,-21.1,0.597,254.4,2.77,-3.04,False,Harvest,False,False
10,0.2189,10,28.85,33.44,0.599,265.8,0.448,2.53,False,Balance,True,False
10,0.2194,10,28.84,104.82,0.604,280.7,0.079,17.29,False,Push,True,False
10,0.22,10,28.83,45.04,0.606,268.3,0.472,-3.25,False,Balance,False,False
10,0.2206,10,28.83,-24.75,0.606,253.8,1.154,-7.69,False,Harvest,False,False
10,0.2211,10,28.84,-27.06,0.606,253.4,0.205,6.44,False,Harvest,True,False
10,0.2217,10,28.83,47.95,0.609,269.0,0.622,8.54,False,Balance,True,True
10,0.2222,10,28.81,97.74,0.614,279.5,0.099,-0.84,False,Overtake,False,False
10,0.2228,10,28.82,-30.69,0.614,252.7,0.405,2.52,False,Harvest,True,False
10,0.2233,10,28.81,65.8,0.617,272.9,0.361,5.07,False,Push,True,False
10,0.2239,10,28.8,66.72,0.62,273.1,1.189,-8.68,False,Push,False,False
10,0.2244,10,28.8,-38.61,0.62,251.2,1.34,12.25,False,Harvest,False,False
10,0.225,10,28.81,-28.53,0.62,253.3,2.111,1.86,False,Harvest,False,False
10,0.2256,10,28.8,49.14,0.623,269.5,0.872,16.05,False,Balance,True,True
10,0.2261,10,28.8,19.03,0.624,263.3,0.093,18.37,False,Balance,True,True
10,0.2267,10,28.79,31.24,0.625,265.9,0.315,-0.17,False,Balance,False,False
10,0.2272,10,28.78,34.12,0.627,266.5,1.613,-5.84,False,Balance,False,False
10,0.2278,10,28.78,28.25,0.628,265.3,0.819,8.46,False,Balance,True,True
10,0.2283,10,28.77,46.0,0.631,269.0,0.559,0.75,False,Balance,True,False
10,0.2289,10,28.77,42.1,0.633,268.2,0.194,4.69,False,Balance,True,False
10,0.2294,10,28.77,-29.73,0.633,253.3,1.161,-1.23,False,Harvest,False,False
10,0.23,10,28.77,-14.84,0.633,256.4,0.38,11.1,False,Harvest,True,True
10,0.2306,10,28.78,-17.47,0.633,255.9,0.122,-9.17,False,Harvest,False,False
10,0.2311,10,28.77,31.38,0.634,266.1,0.609,-3.16,False,Balance,False,False
10,0.2317,10,28.77,23.53,0.635,264.5,0.154,-5.2,False,Balance,False,False
10,0.2322,10,28.75,94.86,0.64,279.4,0.545,11.27,False,Push,True,False
10,0.2328,10,28.73,104.0,0.645,281.3,0.05,2.38,False,Overtake,True,False
10,0.2333,10,28.74,-39.01,0.645,251.5,2.192,-0.02,False,Harvest,False,False
10,0.2339,10,28.74,23.06,0.647,264.5,0.983,11.45,False,Balance,True,False
10,0.2344,10,28.72,94.63,0.651,279.4,1.183,-0.6,False,Overtake,False,False
10,0.235,10,28.7,107.1,0.657,282.0,0.195,-10.15,False,Push,False,False
10,0.2356,10,28.71,-17.65,0.657,256.1,0.452,9.39,False,Harvest,True,True
10,0.2361,10,28.7,28.91,0.658,265.8,1.336,1.45,False,Balance,False,False
10,0.2367,10,28.69,38.95,0.66,267.9,0.609,-2.17,False,Balance,False,False
10,0.2372,10,28.7,-13.92,0.66,256.9,0.726,-4.47,False,Harvest,False,False
10,0.2378,10,28.7,-35.72,0.66,252.4,0.617,10.11,False,Harvest,True,True
10,0.2383,10,28.7,21.74,0.661,264.4,0.754,8.67,False,Balance,True,False
10,0.2389,10,28.69,47.41,0.664,269.7,0.786,12.96,False,Balance,True,False
10,0.2394,10,28.7,-31.53,0.664,253.3,0.45,6.33,False,Harvest,True,False
10,0.24,10,28.7,-33.34,0.664,252.9,1.268,7.51,False,Harvest,False,False
10,0.2406,10,28.71,-33.78,0.664,252.9,1.092,8.54,False,Harvest,False,False
10,0.2411,10,28.69,109.41,0.669,282.7,0.44,-0.24,False,Push,False,False
10,0.2417,10,28.67,99.57,0.674,280.7,0.436,4.27,False,Overtake,True,False
10,0.2422,10,28.68,-34.42,0.674,252.8,2.575,0.62,False,Harvest,False,False
10,0.2428,10,28.68,12.25,0.675,262.5,1.379,15.12,False,Balance,False,False
10,0.2433,10,28.67,34.61,0.676,267.2,0.809,0.69,False,Balance,True,False
10,0.2439,10,28.67,22.26,0.677,264.6,1.315,1.19,False,Balance,False,False
10,0.2444,10,28.66,25.46,0.679,265.3,1.474,1.91,False,Balance,False,False
10,0.245,10,28.65,49.74,0.681,270.3,0.125,7.68,False,Balance,True,False
10,0.2456,10,28.65,24.4,0.682,265.1,1.794,-4.39,False,Balance,False,False
10,0.2461,10,28.64,32.51,0.684,266.8,1.81,-2.06,False,Balance,False,False
10,0.2467,10,28.64,37.37,0.686,267.8,0.12,-5.66,False,Balance,False,False
10,0.2472,10,28.64,-22.66,0.686,255.3,0.749,10.59,False,Harvest,True,True
10,0.2478,10,28.63,92.48,0.691,279.3,0.358,9.16,False,Push,True,True
10,0.2483,10,28.61,75.09,0.694,275.6,1.364,3.12,False,Push,False,False
10,0.2489,10,28.61,34.86,0.696,267.3,0.056,4.6,False,Balance,True,False
10,0.2494,10,28.59,95.28,0.701,279.8,1.29,-0.94,False,Overtake,False,False
10,0.25,10,28.6,-38.42,0.701,252.0,0.05,1.55,False,Harvest,True,False
10,0.2506,10,28.6,21.97,0.702,264.6,0.05,6.65,False,Balance,True,False
10,0.2511,10,28.59,25.52,0.703,265.3,0.216,-14.42,False,Balance,False,False
10,0.2517,10,28.59,12.38,0.704,262.6,0.209,-5.22,False,Balance,False,False
10,0.2522,10,28.58,72.33,0.707,275.1,0.714,12.84,False,Push,True,False
10,0.2528,10,28.58,-17.93,0.707,256.3,0.334,7.11,False,Harvest,True,True
10,0.2533,10,28.56,99.43,0.712,280.7,0.352,-0.92,False,Overtake,False,False
10,0.2539,10,28.57,-10.71,0.712,257.8,0.596,-6.27,False,Harvest,False,False
10,0.2544,10,28.55,117.61,0.718,284.5,0.296,0.94,False,Overtake,True,False
10,0.255,10,28.55,-33.24,0.718,253.0,1.859,6.17,False,Harvest,False,False
10,0.2556,10,28.56,-26.42,0.718,254.5,1.259,16.2,False,Harvest,False,False
10,0.2561,10,28.55,38.09,0.72,267.9,0.055,0.68,False,Balance,True,False
10,0.2567,10,28.55,-23.35,0.72,255.1,0.181,-6.28,False,Harvest,False,False
10,0.2572,10,28.55,15.64,0.721,263.2,0.098,-8.83,False,Balance,False,False
10,0.2578,10,28.55,31.06,0.722,266.4,0.07,15.37,False,Balance,True,False
10,0.2583,10,28.55,-39.77,0.722,251.6,0.288,-11.56,False,Harvest,False,False
10,0.2589,10,28.54,69.84,0.726,274.5,0.144,3.42,False,Push,True,False
10,0.2594,10,28.53,42.72,0.728,268.8,0.054,2.4,False,Balance,True,False
10,0.26,10,28.54,-36.39,0.728,252.3,0.05,9.92,False,Harvest,True,True
10,0.2606,10,28.53,48.95,0.731,270.1,0.544,1.92,False,Balance,True,False
10,0.2611,10,28.53,16.67,0.731,263.3,0.656,9.58,False,Balance,True,True
10,0.2617,10,28.52,36.61,0.733,267.5,0.455,-4.43,False,Balance,False,False
10,0.2622,10,28.52,-10.23,0.733,257.7,0.214,10.06,False,Harvest,True,False
10,0.2628,10,28.52,44.5,0.735,269.1,2.395,-3.78,False,Balance,False,False
10,0.2633,10,28.51,19.03,0.736,263.8,0.63,14.02,False,Balance,True,True
10,0.2639,10,28.52,-12.56,0.736,257.2,0.295,19.69,False,Harvest,True,True
10,0.2644,10,28.5,100.23,0.741,280.6,1.335,6.05,False,Overtake,False,False
10,0.265,10,28.49,76.84,0.745,275.7,0.169,1.8,False,Push,True,False
10,0.2656,10,28.48,40.06,0.747,268.1,0.958,5.97,False,Balance,True,True
10,0.2661,10,28.48,-34.81,0.747,252.4,0.097,-7.88,False,Harvest,False,False
10,0.2667,10,28.47,100.57,0.752,280.6,0.622,3.92,False,Overtake,True,False
10,0.2672,10,28.46,61.11,0.755,272.4,0.077,0.48,False,Push,True,False
10,0.2678,10,28.45,74.83,0.759,275.2,1.029,-2.38,False,Push,False,False
10,0.2683,10,28.44,30.66,0.761,266.0,0.797,4.48,False,Balance,True,False
10,0.2689,10,28.43,48.16,0.763,269.6,1.073,-15.0,False,Balance,False,False
10,0.2694,10,28.44,-28.87,0.763,253.5,0.05,17.51,False,Harvest,True,True
10,0.27,10,28.42,104.88,0.768,281.4,0.994,-5.91,False,Push,False,False
10,0.2706,10,28.42,-23.28,0.768,254.6,0.233,12.58,False,Harvest,True,False
10,0.2711,10,28.43,-26.28,0.768,254.0,1.167,4.29,False,Harvest,False,False
10,0.2717,10,28.43,-20.99,0.768,255.1,0.405,9.88,False,Harvest,True,False
10,0.2722,10,28.42,72.5,0.772,274.5,0.05,16.83,False,Push,True,True
10,0.2728,10,28.42,12.88,0.773,262.1,0.807,1.64,False,Balance,True,False
10,0.2733,10,28.41,31.53,0.774,265.9,0.501,3.15,False,Balance,True,False
10,0.2739,10,28.4,98.91,0.779,279.9,0.078,15.78,False,Overtake,True,True
10,0.2744,10,28.4,-22.46,0.779,254.6,0.18,6.6,False,Harvest,True,True
10,0.275,10,28.4,-23.74,0.779,254.3,1.808,3.32,False,Harvest,False,False
10,0.2756,10,28.38,115.63,0.785,283.3,0.239,-6.04,False,Push,False,False
10,0.2761,10,28.39,-24.96,0.785,254.0,0.734,2.74,False,Harvest,True,False
10,0.2767,10,28.39,12.6,0.785,261.8,0.05,1.68,False,Balance,True,False
10,0.2772,10,28.39,-26.3,0.785,253.6,0.191,5.69,False,Harvest,True,False
10,0.2778,10,28.4,-30.64,0.785,252.7,0.051,5.37,False,Harvest,True,True
10,0.2783,10,28.39,42.73,0.788,268.0,0.373,15.44,False,Balance,True,False
10,0.2789,10,28.39,-28.15,0.788,253.1,2.266,5.25,False,Harvest,False,False
10,0.2794,10,28.38,63.32,0.791,272.2,0.05,6.67,False,Push,True,True
10,0.28,10,28.37,67.84,0.794,273.1,0.625,4.95,False,Push,True,False
10,0.2806,10,28.38,-33.92,0.794,251.8,0.552,-3.52,False,Harvest,False,False
10,0.2811,10,28.38,-30.8,0.794,252.4,0.275,-2.18,False,Harvest,False,False
10,0.2817,10,28.39,-18.35,0.794,255.0,0.355,6.57,False,Harvest,True,True
10,0.2822,10,28.37,103.97,0.799,280.4,1.219,-7.41,False,Overtake,False,False
10,0.2828,10,28.36,40.76,0.801,267.2,0.526,0.09,False,Balance,True,False
10,0.2833,10,28.36,12.23,0.802,261.2,0.08,17.81,False,Balance,True,False
10,0.2839,10,28.35,77.88,0.806,274.9,1.431,-1.52,False,Push,False,False
10,0.2844,10,28.34,20.92,0.807,263.0,0.201,7.42,False,Balance,True,False
10,0.285,10,28.33,81.63,0.811,275.6,0.696,0.89,False,Push,True,False
10,0.2856,10,28.32,33.34,0.813,265.5,0.402,2.39,False,Balance,True,False
10,0.2861,10,28.33,-18.47,0.813,254.6,1.381,9.51,False,Harvest,False,False
10,0.2867,10,28.32,31.23,0.814,264.9,0.639,7.13,False,Balance,True,False
